# MicroCART On-board Quad Log
# Sample size: 1333
# IMU IIC failures: 0
# LiDAR IIC failures: 0
# Optical Flow IIC failures: 0
# Roll PID :	Kp = 35.000000 Ki = 0.000000 Kd = 1.000000 Alpha = 0.880000
# Pitch PID :	Kp = 35.000000 Ki = 0.000000 Kd = 1.000000 Alpha = 0.880000
# Yaw PID :	Kp = 2.600000 Ki = 0.000000 Kd = 0.000000 Alpha = 0.000000
# Roll Rate PID :	Kp = 0.030000 Ki = 0.000000 Kd = 0.005000 Alpha = 0.880000
# Pitch Rate PID :	Kp = 0.030000 Ki = 0.000000 Kd = 0.005000 Alpha = 0.880000
# Yaw Rate PID :	Kp = 0.297000 Ki = 0.000000 Kd = 0.000000 Alpha = 0.000000
# X pos PID :	Kp = 0.550000 Ki = 0.007500 Kd = 0.000000 Alpha = 0.000000
# Y pos PID :	Kp = 0.550000 Ki = 0.007500 Kd = 0.000000 Alpha = 0.000000
# Altitude PID :	Kp = -0.098040 Ki = -0.008170 Kd = -0.073530 Alpha = 0.880000
# X Vel PID :	Kp = -0.100000 Ki = 0.000000 Kd = -0.020000 Alpha = 0.000000
# Y Vel PID :	Kp = 0.100000 Ki = 0.000000 Kd = 0.020000 Alpha = 0.000000
# X Vel :	Kp = 0.000000 Ki = 0.000000 Kd = 0.000000 Alpha = 0.880000
# Y Vel :	Kp = 0.000000 Ki = 0.000000 Kd = 0.000000 Alpha = 0.880000
%Time	accel_x	accel_y	accel_z	gyro_x	gyro_y	gyro_z	mag_x	mag_y	mag_z	Roll_Constant	Yaw_Constant	X Setpoint_Constant	Y Setpoint_Constant	Alt Setpoint_Constant	Yaw Setpoint_Constant	Lidar_Constant	VRPN X_Constant	VRPN Y_Constant	VRPN Alt_Constant	Flow Vel X_Constant	Flow Vel Y_Constant	Flow Quality_Constant	Altitude PID_Correction	X pos PID_Correction	Y pos PID_Correction	Pitch PID_Correction	Roll PID_Correction	Yaw PID_Correction	Pitch Rate PID_Correction	Roll Rate PID_Correction	Yaw Rate PID_Correction	Pitch trim add_Sum	Signal Mixer_MOTOR 0	Signal Mixer_MOTOR 1	Signal Mixer_MOTOR 2	Signal Mixer_MOTOR 3	X Vel PID_Correction	Y Vel PID_Correction	X Vel_Correction	Y Vel_Correction	OF Offset Angle_Rotated X	OF Offset Angle_Rotated Y	OF Integrate X_Integrated	OF Integrate Y_Integrated	PSI Sum_Sum	Mag Yaw_Constant
&s	G	G	G	rad/s	rad/s	rad/s	uT	uT	uT	10ns_dutycycle	rad	rad	rad/s	rad/s	rad/s	10ns_dutycycle	10ns_dutycycle	10ns_dutycycle	rad	10ns_dutycycle	10ns_dutycycle	10ns_dutycycle	10ns_dutycycle	rad	rad	m/s	m/s	m/s	m/s	m	m	rad	rad	rad	rad	m	m	m	m	m	m	m	m	m/s	m/s	none
86.764687	-0.042918	0.019742	-0.998295	-0.001385	-0.006550	0.005510	-71.298447	60.039062	-312.312500	-0.009496	-0.034526	0.000000	0.000000	-0.880000	0.000000	-0.067127	-0.037095	0.116724	-0.096879	0.000000	0.000000	0.000000	0.081298	0.000000	0.000000	-0.049567	0.328587	-0.000966	-0.001424	0.009683	-0.001923	0.001364	0.151792	0.145097	0.167312	0.168310	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000372	0.000000
86.769691	-0.039256	0.004117	-0.996341	-0.000321	-0.007615	0.005510	61.171875	150.562500	-313.500000	-0.009488	-0.034526	0.000000	0.000000	-0.880000	0.000000	-0.067035	-0.037095	0.116724	-0.096879	0.000000	0.000000	0.000000	0.081433	0.000000	0.000000	-0.047554	0.328593	-0.001039	-0.001188	0.009550	-0.001945	0.001333	0.151847	0.145580	0.167056	0.168569	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000400	0.000000
86.774696	-0.031932	0.019254	-0.992679	-0.006706	-0.008679	0.004446	-72.647675	61.171875	-313.500000	-0.009520	-0.034526	0.000000	0.000000	-0.880000	0.000000	-0.066946	-0.037095	0.116724	-0.096879	0.000000	0.000000	0.000000	0.081553	0.000000	0.000000	-0.045246	0.330890	-0.001098	-0.000961	0.010614	-0.001646	0.001296	0.150376	0.145162	0.168311	0.169683	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000422	0.000000
86.779701	-0.041697	0.008268	-0.989261	-0.000321	-0.004422	-0.001940	61.171875	152.843750	-315.875000	-0.009527	-0.034526	0.000000	0.000000	-0.880000	0.000000	-0.066858	-0.037095	0.116724	-0.096879	0.000000	0.000000	0.000000	0.081659	0.000000	0.000000	-0.044550	0.331547	-0.001073	-0.001594	0.009618	0.000257	0.001284	0.150208	0.147534	0.169959	0.166256	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000413	0.000000
86.784706	-0.023143	0.002896	-0.993168	-0.004578	-0.009743	-0.003004	-72.644005	61.171875	-315.875000	-0.009559	-0.034526	0.000000	0.000000	-0.880000	0.000000	-0.066773	-0.037095	0.116724	-0.096879	0.000000	0.000000	0.000000	0.081754	0.000000	0.000000	-0.042861	0.333665	-0.001035	-0.000699	0.010361	0.000585	0.001254	0.148338	0.148110	0.170228	0.167661	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000398	0.000000
86.789711	-0.037303	0.007779	-0.992679	-0.004578	-0.002294	-0.005132	69.101562	156.265625	-307.562500	-0.009589	-0.034526	0.000000	0.000000	-0.880000	0.000000	-0.066690	-0.037095	0.116724	-0.096879	0.000000	0.000000	0.000000	0.081839	0.000000	0.000000	-0.044259	0.335563	-0.000969	-0.001893	0.010392	0.001237	0.001276	0.148934	0.147621	0.172191	0.165931	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000373	0.000000
86.794716	-0.037059	0.005094	-0.992923	-0.003514	-0.009743	-0.004068	-82.053787	69.101562	-307.562500	-0.009610	-0.034526	0.000000	0.000000	-0.880000	0.000000	-0.066608	-0.037095	0.116724	-0.096879	0.000000	0.000000	0.000000	0.081915	0.000000	0.000000	-0.044230	0.336798	-0.000917	-0.000699	0.010247	0.000936	0.001275	0.148262	0.148735	0.170627	0.167357	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000353	0.000000
86.799721	-0.037791	-0.002475	-0.993900	-0.001385	-0.008679	-0.003004	97.438606	-82.053787	-307.562500	-0.009613	-0.034526	0.000000	0.000000	-0.880000	0.000000	-0.066328	-0.037095	0.116724	-0.096879	0.000000	0.000000	0.000000	0.082359	0.000000	0.000000	-0.045117	0.336903	-0.000879	-0.000926	0.009926	0.000631	0.001289	0.149557	0.148968	0.170672	0.167558	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000338	0.000000
86.804726	-0.045848	0.009244	-0.992435	-0.004578	-0.004422	-0.000876	61.171875	152.843750	-306.375000	-0.009621	-0.034526	0.000000	0.000000	-0.880000	0.000000	-0.066253	-0.037095	0.116724	-0.096879	0.000000	0.000000	0.000000	0.082371	0.000000	0.000000	-0.047499	0.337349	-0.000868	-0.001655	0.010445	0.000002	0.001329	0.150409	0.147102	0.171304	0.167988	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000334	0.000000
86.809731	-0.042674	0.002896	-0.997074	-0.001385	-0.006550	0.001253	-72.633530	61.171875	-306.375000	-0.009605	-0.034526	0.000000	0.000000	-0.880000	0.000000	-0.066181	-0.037095	0.116724	-0.096879	0.000000	0.000000	0.000000	0.082384	0.000000	0.000000	-0.049042	0.336308	-0.000885	-0.001339	0.009913	-0.000635	0.001357	0.151275	0.147327	0.169831	0.168423	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000340	0.000000
86.814735	-0.046092	0.009000	-0.998783	-0.003514	-0.010807	0.005510	63.437500	150.562500	-318.250000	-0.009593	-0.034526	0.000000	0.000000	-0.880000	0.000000	-0.066110	-0.037095	0.116724	-0.096879	0.000000	0.000000	0.000000	0.082397	0.000000	0.000000	-0.048891	0.335593	-0.000958	-0.000689	0.010237	-0.001921	0.001358	0.151600	0.146381	0.168231	0.170696	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000369	0.000000
86.819740	-0.044383	0.009488	-0.992435	-0.001385	-0.005486	0.006574	-75.331917	63.437500	-318.250000	-0.009567	-0.034526	0.000000	0.000000	-0.880000	0.000000	-0.066040	-0.037095	0.116724	-0.096879	0.000000	0.000000	0.000000	0.082411	0.000000	0.000000	-0.049759	0.334094	-0.001045	-0.001567	0.009865	-0.002263	0.001375	0.153206	0.145546	0.168410	0.169801	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000402	0.000000
86.824745	-0.045115	0.009244	-0.996341	-0.001385	-0.007615	0.007638	62.304688	149.421875	-312.312500	-0.009542	-0.034526	0.000000	0.000000	-0.880000	0.000000	-0.065973	-0.037095	0.116724	-0.096879	0.000000	0.000000	0.000000	0.082425	0.000000	0.000000	-0.049325	0.332706	-0.001145	-0.001206	0.009847	-0.002609	0.001371	0.153222	0.145593	0.167699	0.170504	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000440	0.000000
86.829750	-0.043406	0.009488	-0.993900	-0.002450	-0.008679	0.007638	-73.987633	62.304688	-312.312500	-0.009525	-0.034526	0.000000	0.000000	-0.880000	0.000000	-0.065907	-0.037095	0.116724	-0.096879	0.000000	0.000000	0.000000	0.082438	0.000000	0.000000	-0.047997	0.331863	-0.001245	-0.001012	0.010002	-0.002638	0.001352	0.152917	0.145615	0.167645	0.170897	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000479	0.000000
86.834755	-0.041941	0.012174	-0.990726	-0.002450	-0.005486	0.007638	64.570312	158.546875	-314.687500	-0.009513	-0.034526	0.000000	0.000000	-0.880000	0.000000	-0.065842	-0.037095	0.116724	-0.096879	0.000000	0.000000	0.000000	0.082452	0.000000	0.000000	-0.047179	0.331336	-0.001346	-0.001486	0.009990	-0.002668	0.001339	0.153447	0.145138	0.168090	0.170454	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000518	0.000000
86.839760	-0.036814	0.012906	-0.991703	-0.004578	-0.009743	0.004446	-76.679733	64.570312	-314.687500	-0.009518	-0.038339	0.000000	0.000000	-0.880000	0.000000	-0.065779	-0.036542	0.116337	-0.097108	0.000000	0.000000	0.000000	0.082466	0.000000	0.000000	-0.044877	0.331815	-0.001405	-0.000751	0.010326	-0.001738	0.001301	0.151458	0.146482	0.168636	0.170609	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000540	0.000000
86.844765	-0.037791	0.005582	-0.989017	-0.002450	-0.006550	0.004446	58.906250	155.125000	-318.250000	-0.009519	-0.040902	0.000000	0.000000	-0.880000	0.000000	-0.065718	-0.036522	0.115965	-0.097235	0.000000	0.000000	0.000000	0.082481	0.000000	0.000000	-0.043652	0.332050	-0.001463	-0.001229	0.009986	-0.001755	0.001279	0.152309	0.146341	0.168771	0.169823	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000563	0.000000
86.849770	-0.037547	0.010953	-0.994388	-0.003514	-0.005486	0.002317	-69.955589	58.906250	-318.250000	-0.009530	-0.040819	0.000000	0.000000	-0.880000	0.000000	-0.065658	-0.036690	0.115867	-0.097320	0.000000	0.000000	0.000000	0.082496	0.000000	0.000000	-0.043034	0.332837	-0.001494	-0.001356	0.010175	-0.001132	0.001266	0.151639	0.146662	0.169725	0.169276	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000575	0.000000
86.854774	-0.035838	-0.003939	-0.991214	-0.002450	-0.005486	0.000189	60.039062	153.984375	-319.437500	-0.009536	-0.041308	0.000000	0.000000	-0.880000	0.000000	-0.065599	-0.036657	0.115965	-0.097658	0.000000	0.000000	0.000000	0.082511	0.000000	0.000000	-0.042818	0.333281	-0.001497	-0.001322	0.010019	-0.000501	0.001260	0.151146	0.147500	0.170181	0.168539	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000576	0.000000
86.859779	-0.035594	0.002164	-0.992923	-0.005642	-0.007615	-0.001940	-71.297638	60.039062	-319.437500	-0.009552	-0.036422	0.000000	0.000000	-0.880000	0.000000	-0.065541	-0.036346	0.116390	-0.097054	0.000000	0.000000	0.000000	0.082528	0.000000	0.000000	-0.042466	0.334272	-0.001473	-0.000968	0.010533	0.000139	0.001251	0.149654	0.147995	0.170998	0.168784	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000567	0.000000
86.864784	-0.041209	-0.002230	-0.989505	0.000743	-0.005486	-0.001940	60.039062	151.703125	-309.937500	-0.009526	-0.034188	0.000000	0.000000	-0.880000	0.000000	-0.065484	-0.037048	0.116750	-0.096862	0.000000	0.000000	0.000000	0.082545	0.000000	0.000000	-0.043225	0.332706	-0.001448	-0.001319	0.009489	0.000146	0.001261	0.151060	0.148713	0.170329	0.167399	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000557	0.000000
86.869789	-0.036326	-0.006869	-0.995365	-0.005642	-0.007615	-0.001940	-71.294350	60.039062	-309.937500	-0.009516	-0.022494	0.000000	0.000000	-0.880000	0.000000	-0.065428	-0.037547	0.116665	-0.097048	0.000000	0.000000	0.000000	0.082564	0.000000	0.000000	-0.043667	0.332240	-0.001424	-0.000991	0.010488	0.000153	0.001267	0.149743	0.148067	0.171026	0.168738	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000548	0.000000
86.874794	-0.037547	0.008023	-0.993656	-0.001385	-0.008679	0.000189	64.570312	153.984375	-314.687500	-0.009471	-0.023117	0.000000	0.000000	-0.880000	0.000000	-0.065372	-0.037648	0.116634	-0.096769	0.000000	0.000000	0.000000	0.082583	0.000000	0.000000	-0.044066	0.329657	-0.001428	-0.000854	0.009730	-0.000480	0.001272	0.151017	0.148348	0.169517	0.168769	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000549	0.000000
86.879799	-0.043406	0.004117	-0.989994	-0.003514	-0.006550	0.000189	-76.676170	64.570312	-314.687500	-0.009426	-0.036218	0.000000	0.000000	-0.880000	0.000000	-0.065318	-0.036280	0.116202	-0.096932	0.000000	0.000000	0.000000	0.082603	0.000000	0.000000	-0.045242	0.327206	-0.001431	-0.001234	0.010000	-0.000481	0.001291	0.151147	0.147718	0.170185	0.168680	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000550	0.000000
86.884804	-0.040232	0.011197	-0.991947	0.000743	-0.009743	0.002317	64.570312	153.984375	-312.312500	-0.009356	-0.036218	0.000000	0.000000	-0.880000	0.000000	-0.065265	-0.036280	0.116202	-0.096932	0.000000	0.000000	0.000000	0.082623	0.000000	0.000000	-0.045402	0.323438	-0.001462	-0.000751	0.009239	-0.001123	0.001294	0.152087	0.148340	0.168321	0.169064	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000562	0.000000
86.889809	-0.043162	0.009000	-0.995853	-0.003514	-0.004422	0.004446	-76.676689	64.570312	-312.312500	-0.009311	-0.040351	0.000000	0.000000	-0.880000	0.000000	-0.065212	-0.036346	0.116321	-0.097273	0.000000	0.000000	0.000000	0.082644	0.000000	0.000000	-0.046937	0.321283	-0.001521	-0.001633	0.009866	-0.001772	0.001320	0.153013	0.146203	0.169201	0.169479	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000585	0.000000
86.894814	-0.041453	0.019254	-0.994144	-0.000321	-0.007615	0.004446	63.437500	159.687500	-313.500000	-0.009260	-0.039970	0.000000	0.000000	-0.880000	0.000000	-0.065160	-0.036721	0.115973	-0.097010	0.000000	0.000000	0.000000	0.082666	0.000000	0.000000	-0.047182	0.318818	-0.001580	-0.001119	0.009299	-0.001789	0.001326	0.153105	0.147289	0.168124	0.169465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000608	0.000000
86.899818	-0.045115	0.017789	-0.988529	-0.001385	-0.006550	0.006574	-75.330910	63.437500	-313.500000	-0.009231	-0.040485	0.000000	0.000000	-0.880000	0.000000	-0.065109	-0.036863	0.115887	-0.097272	0.000000	0.000000	0.000000	0.082688	0.000000	0.000000	-0.047387	0.317730	-0.001666	-0.001293	0.009459	-0.002447	0.001331	0.153799	0.146319	0.167822	0.170131	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000641	0.000000
86.904823	-0.045115	0.017057	-0.990970	-0.004578	-0.008679	0.006574	89.456459	-75.330910	-313.500000	-0.009238	-0.041344	0.000000	0.000000	-0.880000	0.000000	-0.066064	-0.036388	0.115988	-0.097297	0.000000	0.000000	0.000000	0.080839	0.000000	0.000000	-0.046523	0.318791	-0.001753	-0.000940	0.009983	-0.002473	0.001318	0.151098	0.144273	0.166119	0.169185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000674	0.000000
86.909828	-0.042186	0.012906	-0.988529	-0.002450	-0.003358	0.005510	64.570312	151.703125	-309.937500	-0.009254	-0.034308	0.000000	0.000000	-0.880000	0.000000	-0.067000	-0.036440	0.116490	-0.096879	0.000000	0.000000	0.000000	0.079241	0.000000	0.000000	-0.046789	0.320297	-0.001825	-0.001769	0.009675	-0.002178	0.001323	0.150343	0.142448	0.165337	0.166155	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000702	0.000000
86.914833	-0.042186	0.010465	-0.994388	-0.005642	-0.007615	0.002317	-76.676186	64.570312	-309.937500	-0.009302	-0.042103	0.000000	0.000000	-0.880000	0.000000	-0.067916	-0.036189	0.115644	-0.097728	0.000000	0.000000	0.000000	0.077863	0.000000	0.000000	-0.045399	0.323517	-0.001856	-0.001033	0.010251	-0.001239	0.001301	0.146714	0.142169	0.164738	0.165150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000714	0.000000
86.919838	-0.043650	0.004117	-0.990482	-0.004578	-0.007615	0.002317	64.570312	153.984375	-321.812500	-0.009352	-0.042103	0.000000	0.000000	-0.880000	0.000000	-0.068814	-0.036189	0.115644	-0.097728	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	-0.043811	0.326740	-0.001887	-0.000997	0.010143	-0.001249	0.001274	0.145611	0.141119	0.163401	0.163903	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000726	0.000000
86.924843	-0.039744	0.003385	-0.993168	-0.003514	-0.008679	-0.001940	-76.682678	64.570312	-321.812500	-0.009397	-0.042103	0.000000	0.000000	-0.880000	0.000000	-0.069693	-0.036189	0.115644	-0.097728	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.057980	0.310263	-0.001887	0.002205	0.009465	0.028822	0.001238	0.036348	0.098402	0.112921	0.059689	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000716	0.000000
86.929848	-0.038523	-0.003451	-0.993900	-0.000321	-0.005486	-0.000876	57.773438	156.265625	-314.687500	-0.009417	-0.042103	0.000000	0.000000	-0.880000	0.000000	-0.070555	-0.036189	0.115644	-0.097728	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.058938	0.311405	-0.001887	0.001731	0.009014	0.029172	0.001219	0.037643	0.099448	0.114016	0.059133	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000712	0.000000
86.934853	-0.031199	-0.001010	-0.989994	-0.003514	-0.006550	-0.004068	-68.609825	57.773438	-314.687500	-0.009437	-0.042103	0.000000	0.000000	-0.880000	0.000000	-0.071398	-0.036189	0.115644	-0.097728	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.059905	0.312490	-0.001887	0.001943	0.009566	0.030120	0.001199	0.035930	0.100057	0.115303	0.058950	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000692	0.000000
86.939857	-0.032664	0.001432	-0.989261	-0.001385	-0.007615	-0.003004	58.906250	157.406250	-315.875000	-0.009429	-0.042103	0.000000	0.000000	-0.880000	0.000000	-0.072225	-0.036189	0.115644	-0.097728	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.060547	0.311829	-0.001887	0.002128	0.009217	0.029804	0.001184	0.036411	0.100276	0.114453	0.059101	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000678	0.000000
86.944862	-0.040232	-0.004184	-0.989505	-0.004578	-0.007615	0.000189	-69.954185	58.906250	-315.875000	-0.009418	-0.042103	0.000000	0.000000	-0.880000	0.000000	-0.073035	-0.036189	0.115644	-0.097728	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.060449	0.314087	-0.001887	0.002115	0.009785	0.028856	0.001181	0.036804	0.098746	0.114085	0.060604	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000679	0.000000
86.949867	-0.022166	0.013883	-0.997806	0.003936	-0.007615	0.003381	58.906250	155.125000	-318.250000	-0.009351	-0.042103	0.000000	0.000000	-0.880000	0.000000	-0.073828	-0.036189	0.115644	-0.097728	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.042560	0.310043	-0.001887	0.001570	0.008360	0.027114	0.001191	0.040516	0.097884	0.111464	0.060376	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000696	0.000000
86.954872	-0.051219	0.009000	-1.005131	-0.005642	-0.004422	0.009767	-69.949158	58.906250	-318.250000	-0.009326	-0.042103	0.000000	0.000000	-0.880000	0.000000	-0.074604	-0.036189	0.115644	-0.097728	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.040120	0.308709	-0.001887	0.001010	0.009855	0.025218	0.001229	0.040697	0.093153	0.110842	0.062427	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000745	0.000000
86.959877	-0.039500	0.017789	-0.997074	-0.003514	-0.011872	0.009767	63.437500	148.281250	-311.125000	-0.009294	-0.042103	0.000000	0.000000	-0.880000	0.000000	-0.075365	-0.036189	0.115644	-0.097728	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.039698	0.306967	-0.001887	0.002154	0.009432	0.025218	0.001236	0.039976	0.094719	0.109276	0.063148	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000795	0.000000
86.964882	-0.048045	0.017057	-0.995609	-0.001385	-0.007615	0.011895	-75.330765	63.437500	-311.125000	-0.009262	-0.042103	0.000000	0.000000	-0.880000	0.000000	-0.076112	-0.036189	0.115644	-0.097728	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.038201	0.299363	-0.001887	0.001398	0.008871	0.024586	0.001261	0.041925	0.093893	0.108839	0.062463	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000855	0.000000
86.969887	-0.051463	0.017057	-0.985111	-0.005642	-0.002294	0.008703	57.773438	151.703125	-312.312500	-0.009267	-0.042103	0.000000	0.000000	-0.880000	0.000000	-0.076843	-0.036189	0.115644	-0.097728	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.031436	0.300008	-0.001887	0.000394	0.009547	0.025534	0.001302	0.041305	0.093161	0.111467	0.061187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000898	0.000000
86.974892	-0.048777	0.020963	-0.994877	0.000743	-0.008679	0.003381	-68.597618	57.773438	-312.312500	-0.009260	-0.042103	0.000000	0.000000	-0.880000	0.000000	-0.077560	-0.036189	0.115644	-0.097728	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.031955	0.299827	-0.001887	0.001441	0.008539	0.026860	0.001296	0.039910	0.096513	0.110708	0.059870	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000916	0.000000
86.979897	-0.047068	0.008756	-0.995121	-0.009899	-0.008679	0.000189	56.640625	148.281250	-311.125000	-0.009324	-0.042103	0.000000	0.000000	-0.880000	0.000000	-0.078264	-0.036189	0.115644	-0.097728	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.033467	0.303844	-0.001887	0.001460	0.010307	0.027809	0.001273	0.037175	0.095712	0.113405	0.060708	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000917	0.000000
86.984901	-0.043406	0.007291	-0.995609	-0.001385	-0.007615	-0.006197	-67.265434	56.640625	-311.125000	-0.009356	-0.042103	0.000000	0.000000	-0.880000	0.000000	-0.078953	-0.036189	0.115644	-0.097728	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.035483	0.305804	-0.001887	0.001337	0.008982	0.029705	0.001239	0.036726	0.098811	0.114099	0.057364	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000886	0.000000
86.989906	-0.035838	0.002896	-0.992435	-0.004578	-0.006550	-0.007261	62.304688	149.421875	-307.562500	-0.009408	-0.042103	0.000000	0.000000	-0.880000	0.000000	-0.079629	-0.036189	0.115644	-0.097728	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.037614	0.309396	-0.001887	0.001236	0.009596	0.030021	0.001202	0.035896	0.098411	0.115131	0.057562	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000850	0.000000
86.994911	-0.036326	-0.005893	-0.992191	-0.005642	-0.007615	-0.007261	-73.994232	62.304688	-307.562500	-0.009459	-0.042103	0.000000	0.000000	-0.880000	0.000000	-0.080292	-0.036189	0.115644	-0.097728	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.041446	0.312175	-0.001887	0.001522	0.009818	0.030751	0.001159	0.035259	0.099805	0.116397	0.057938	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000814	0.000000
86.999916	-0.030467	0.008023	-0.992679	-0.001385	-0.006550	-0.007261	55.507812	156.265625	-314.687500	-0.009474	-0.054082	0.000000	0.000000	-0.880000	0.000000	-0.080941	-0.035382	0.115153	-0.096875	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.042984	0.312763	-0.001887	0.001402	0.009163	0.030751	0.001129	0.036034	0.100340	0.115862	0.057164	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000778	0.000000
87.004921	-0.032664	-0.007602	-0.990238	-0.003514	-0.006550	0.000189	-65.921631	55.507812	-314.687500	-0.009485	-0.054082	0.000000	0.000000	-0.880000	0.000000	-0.082382	-0.035382	0.115153	-0.096875	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.043655	0.313079	-0.001887	0.001432	0.009523	0.028539	0.001112	0.037856	0.097798	0.113979	0.059767	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000779	0.000000
87.009926	-0.032420	-0.002719	-0.988041	-0.001385	-0.008679	0.003381	78.278580	-65.921631	-314.687500	-0.009466	-0.038750	0.000000	0.000000	-0.880000	0.000000	-0.081985	-0.036249	0.115906	-0.097067	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.043955	0.314050	-0.001887	0.001769	0.009230	0.027590	0.001101	0.038760	0.097480	0.112401	0.060759	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000797	0.000000
